id,adult,budget,genres,original_title,overview,popularity,poster_path,release_date,revenue,runtime,tagline,title,actor_1,actor_2,actor_3,director,file_path_1,file_path_2,file_path_3
1,N/A,80000000,28,Shazam!,"솔로몬의 지혜, 헤라클레스의 힘, 아틀라스의 체력, 제우스의 권능, 아킬레스의 용기, 머큐리의 스피드까지 우연히 슈퍼 파워를 얻게 된 소년. 자신의 능력을 깨닫고 악당을 물리치는 슈퍼히어로로 다시 태어난다! 주문을 외쳐라, ‘샤잠’!",300.937,/sPZxApU8d90Czd11S60UqOhuP9R.jpg,2019-03-23,321937864,132,모든 히어로의 능력이 하나로 모였다!,샤잠!,69899,2983,1768966,Toby Emmerich,/bi4jh0Kt0uuZGsGJoUUfqmbrjQg.jpg,/oVRl8WMCD4vJiIrlHu2YUjz6CAx.jpg,/nmV9MdbzST4xv8WMHwhVgxkHHjM.jpg
2,N/A,152000000,878,Captain Marvel,"1995년, 공군 파일럿 시절의 기억을 잃고 크리족 전사로 살아가던 캐럴 댄버스(브리 라슨)가 지구에 불시착한다. 쉴드 신참 요원 닉 퓨리(사무엘 L. 잭슨)에게 발견되어 팀을 이룬 그들은 지구로 향하는 더 큰 위협을 감지하고 힘을 합쳐 전쟁을 끝내야 하는데…",282.205,/jWd9tWuoDPN561r7vp4ekngEe7f.jpg,2019-03-06,1037980262,124,"새로운 히어로, 어벤져스의 희망",캡틴 마블,60073,2231,77335,Kevin Feige,/w2PMyoyLU22YvrGK3smVM9fW1jj.jpg,/iNUuGUIHeeGsvOPxMRBnytpxxlz.jpg,/d1hQaeKeAW3FBc3v6tIP5utleU0.jpg
3,N/A,150000000,878,Pokémon Detective Pikachu,"기억을 잃은 채 깨어난 피카츄, 난 누구? 여긴 어디? 유일한 단서는 탐정모자에 적힌 해리란 이름과 주소. 주소 속 아파트에서 자신의 말을 유일하게 알아 듣는, 실종된 해리의 아들 팀 굿맨을 만나게 된다. 명탐정의 촉으로 이건 그야말로 대.박.사.건! 사라진 아빠를 찾기 위해 피카츄와 떠나는 기상천외한 모험이 시작된다. 피카피카!",224.973,/8Vb7PJ2aUzel5iQ6R2Jxe4MTWac.jpg,2019-05-03,170400000,105,"“탐정이 아냐, 명탐정이지!” 세상을 구할 번쩍이는 추리가 시작된다!",명탐정 피카츄,10859,1029934,221192,Rob Letterman,/nDP33LmQwNsnPv29GQazz59HjJI.jpg,/yXybBEC45p84D0Ky7GmQQYrclVr.jpg,/pL29mm6fAkHJ3vgCvximRArHKW0.jpg
4,N/A,N/A,878,仮面ライダー平成ジェネレーションズFOREVER,N/A,213.591,/6sOFQDlkY6El1B2P5gklzJfVdsT.jpg,2018-12-22,N/A,N/A,N/A,가면라이더 헤이세이 제네레이션즈 FOREVER,2101716,1864577,2065347,Kento Shimoyama,N/A,N/A,N/A
5,N/A,N/A,16,映画ドラえもん のび太の宝島,보물을 찾기로 결심한 진구는 도라에몽의 ‘보물찾기 지도’로 수수께끼 섬을 발견한다.  ‘노진구올라호’를 타고 보물섬으로 향하던 도라에몽과 친구들은 해적에게 습격 당하고 이슬이까지 납치되고 마는데…  우연히 바다에서 표류하던 소년 플록과 앵무새 퀴즈를 만나 보물섬의 비밀에 대해 알게 된다! 과연 캡틴도라와 친구들은 수수께끼 섬에 잠든 환상의 보물을 찾을 수 있을까?,186.219,/nWe3eY9YZC2EG5PFwIAENiqay4J.jpg,2018-03-03,N/A,109,“반드시 보물섬을 찾아낼 거야!”,도라에몽: 진구의 보물섬,1241939,932986,9715,Kazuaki Imai,/8OamoIWfC9zmhwhh1PPaBcDoQaH.jpg,/ypIobsijesm73XEVf3f0H828YNe.jpg,/i4qAKNHDXXuzfKpg8X7SCmwKXCk.jpg
6,N/A,50000000,14,Hellboy,"'헬보이' 자신이 소속된 B.P.R.D의 임무로 영국의 한 비밀 단체의 괴수 사냥을 도우러 갔지만 되려 공격을 당하고, 곧 영국에서 어마어마한 일이 벌어지고 있다는 것을 알게 된다. 서기 566년, 아서왕에게 패하고 몸이 7조각으로 나뉘어 봉인된 '블러드 퀸'을 다시 부활시켜 인류를 파멸시키려는 초자연적 빌런들에 의해 영국은 물론 전 세계가 위험에 빠지게 된다. 헬보이는 이들에 맞서 인류를 위험으로부터 구해야만 하는데…",181.271,/gua7L4syuPUZeG35lpu5xvOzquH.jpg,2019-04-10,12015000,121,악마보다 더한 놈이 온다!,헬보이,35029,63,6972,Neil Marshall,/5BkSkNtfrnTuKOtTaZhl8avn4wU.jpg,/djiDKVB07xTy7tDFbWb9k7KLI3E.jpg,/9KUveULSPpJwAAsfquLx4Tg9gFJ.jpg
7,N/A,N/A,35,一吻定情,"A반 남신 ‘장즈수’와 처음 본 순간 KISS한 F반 ‘위안샹친’! 수학처럼 안 풀려도 절대 포기할 수 없는 확률 0% 멀고도 용감한 짝사랑 일대기.  장난 아니게 설레는 로코의 새로운 흥행 공식. 2019년 봄, 너 x 나 = 공식 ♡ 로코",171.395,/wtaSH8MfJSCEIrrEX9SQuHdU5sl.jpg,2019-02-14,N/A,123,내가 좋아하는 사람이 날 좋아할 확률은 얼마나 될까?,장난스런 키스,1473995,1574909,2238409,Frankie Chen,/yY7kr7Rgvo8W0Kr3U0bMV8Zq1qM.jpg,/hsfGfrcYjRew7rCUn5vh7xz0yya.jpg,/un37rkxJADykt8lmm4L6ay6bihM.jpg
8,N/A,60000000,35,Cold Pursuit,"평범한 제설차 운전수이자 올해의 모범시민 ‘넬스 콕스맨’. 법 없이도 살 수 있던 그는 마약 조직의 사이코패스 보스 ‘바이킹’이 꾸며낸 아들의 처참한 죽음 앞에서 분노의 심판자로 다시 태어난다. ‘스피도’, ‘림보’, ‘산타’ 등 마피아들을 연달아 처단하며 그들의 소굴에 한 걸음 가까워질수록 ‘넬스’의 분노는 죽음도 대신할 수 없는 깊은 복수심으로 소용돌이 치는데…",157.306,/r2pzXSlKzof7U7ahrX5hh1HNGit.jpg,2019-02-07,59213931,119,복수에는 자비가 없다,콜드 체이싱,3896,4784,2202462,Michael Shamberg,/aiM3XxYE2JvW1vJ4AC6cI1RjAoT.jpg,/XAvFHWmWjBeJUQEHBbCcXvzdDZ.jpg,/1OjgfTVfXushKmdcQ2Xxn9RbNte.jpg
9,N/A,20000000,878,Glass,"틈틈이 도시의 수호자로 활약하며 지내던 데이빗은 납치범 케빈의 존재를 알게 된다. 두 사람은 서로의 비범한 능력을 알아보지만 대결을 마무리 짓기도 전에 엘리 스테이플 박사(사라 폴슨)에 의해 정신병원에 수감된다. 병원에는 두 사람 외에 미스터 글래스도 입원해 있다. 엘리 박사는 이들을 자신이 슈퍼히어로라 믿는 과대망상 환자로 치부한다. 그 와중에 글래스는 자신만의 계획을 실행에 옮긴다. 불행한 히어로 데이빗과 상처 깊은 안티 히어로 케빈의 대결을 부추기고, 슈퍼히어로의 존재를 세상에 알리고자 한다. 그러면서 자신은 배후의 설계자이자 창조자로 남으려 한다.",150.67,/jFcPLDPjphkW4P4b1JhGN2Ggthk.jpg,2019-01-16,246941965,129,"24개의 인격, 강철 같은 신체, 천재적 두뇌. 마침내 그들이 만났다",글래스,5530,62,2231,M. Night Shyamalan,/lvjscO8wmpEbIfOEZi92Je8Ktlg.jpg,/ngBFDOsx13sFXiMweDoL54XYknR.jpg,/rL1ITQuX0lmSNPu52pRRHUyim5N.jpg
10,N/A,N/A,10749,After,모범생 ‘테사’와 반항아 ‘하딘’ 강렬했던 첫 만남 이후 아슬아슬하고 위태로운 사랑을 시작한다.,150.553,/zTZ7Q9mAwBQoYaR8HgGbmBNp6AC.jpg,2019-04-11,62000000,106,N/A,애프터,1753914,1114487,11826,Jenny Gage,/997ToEZvF2Obp9zNZbY5ELVnmrW.jpg,/1ZF4IDGsUYDLQsn98EHfhwovk6.jpg,/i1JJ57rEGCPZRzGQoi1ScITKruw.jpg
11,N/A,300000000,14,Avengers: Infinity War,"타노스(조시 브롤린)는 6개의 인피니티 스톤을 획득해 신으로 군림하려 한다. 그것은 곧 인류의 절반을 학살해 우주의 균형을 맞추겠다는 뜻. 타노스는 닥터 스트레인지(베네딕트 컴버배치)가 소유한 타임 스톤, 비전(폴 베타니)의 이마에 박혀 있는 마인드 스톤을 차지하기 위해 지구를 침략한다. 아이언맨(로버트 다우니 주니어)과 스파이더맨(톰 홀랜드)은 가디언즈 오브 갤럭시의 멤버들과 타노스를 상대한다. 지구에선 캡틴 아메리카(크리스 에반스), 완다(엘리자베스 올슨), 블랙 위도우(스칼렛 요한슨), 블랙 팬서(채드윅 보스먼) 등이 비전을 지키기 위해 뭉친다.",148.779,/kmP6viwzcEkZeoi1LaVcQemcvZh.jpg,2018-04-25,2046239637,149,영화의 역사를 뒤바꿀 마블의 클라이맥스!,어벤져스: 인피니티 워,3223,74568,16828,Kevin Feige,/bOGkgRGdhrBYJSLpXaxhXVstddV.jpg,/lmZFxXgJE3vgrciwuDib0N8CfQo.jpg,/fjzjVPGJoHDIiK6cFvebcmhxDA7.jpg
12,N/A,20000000,14,Little,N/A,128.981,/4MDB6jJl3U7xK1Gw64zIqt9pQA4.jpg,2019-04-04,17399000,108,N/A,Little,1407498,1455336,35705,Tina Gordon Chism,/tmM78qRhpg0i2Cky8Q8hXKASOXY.jpg,/zbPVujc7qIEqpqkG70t2NpNvHOa.jpg,/zfVJkfADHzKuNt4ivM1YjwwqRdY.jpg
13,N/A,20000000,10749,What Men Want,N/A,116.838,/30IiwvIRqPGjUV0bxJkZfnSiCL.jpg,2019-02-08,69766483,117,N/A,왓 맨 원트,40036,56903,83860,Tina Gordon Chism,/wbAQKi2E5cO0Utk5KDk9yX3kuOu.jpg,/umecegsPpKr2ZXA62Da9CQBVoIO.jpg,/uwxcZs5pCG7DWjEpKbagRZxqV6J.jpg
14,N/A,21000000,27,Pet Sematary,"갑작스런 사고로 딸 엘리를 잃은 크리드(제이슨 클락)는 죽은 것이 살아 돌아온다는 애완동물 공동묘지에 딸을 묻게 되고, 어딘가 다른 모습으로 돌아온 엘리는 무시무시한 공포의 대상이 되어 가족들의 숨통을 조여오는데…",108.941,/vMwJY1zpUZ0zsLFyIqVVWuAzZQz.jpg,2019-04-04,42300000,101,"“아빠, 왜 날 살렸어…?” 죽었던 딸이 돌아오고, 진정한 공포가 시작된다!",공포의 묘지,76512,139150,12074,Dennis Widmyer,/dpJq6trUDOutSPSLrFdROPmzaVn.jpg,/t2sT9VGe6kwbKtNYUSaYcFX5JQn.jpg,/bDDOLvwMUgs5O2B3FNSSkDzdvqv.jpg
15,N/A,129000000,12,How to Train Your Dragon: The Hidden World,바이킹 족장으로 거듭난 히컵과 그의 영원한 친구 투슬리스가 누구도 찾지 못했던 드래곤의 파라다이스 히든월드를 찾아 떠나는 마지막 모험을 담은 스펙터클 액션 어드벤처,108.914,/tR7qCJvVql0OQ42TzE1T6GUxjsI.jpg,2019-01-03,508700470,104,영원히 기억될 그들의 마지막 모험이 시작된다,드래곤 길들이기 3,449,59174,1164,Dean DeBlois,/lFwykSz3Ykj1Q3JXJURnGUTNf1o.jpg,/h3KN24PrOheHVYs9ypuOIdFBEpX.jpg,/lqROGEZ7NvUX08dAzUSJQcy8m74.jpg
16,N/A,N/A,35,名探偵コナン 紺青の拳（フィスト）,"19세기 말에 해적선과 함께 싱가폴 앞 바다에 침몰되었다 알려진 세계 최대의 블루 사파이어인 ""감청의 주먹""은 현지의 부자가 회수에 투자, 무대에 그 모습을 드러냈다. 그 때, 마리나 베이 샌즈에서 살인 사건이 발생. 현장에는 괴도 키드의 「피로 물든 예고장」이 남아 있었다. 한 편, 싱가포르에서 개최되는 가라데 토너먼트를 관전하기 위해 란과 소노코는 현지를 방문했다. 여권을 가지고 있지 않기 때문에 해외로 갈 수 없는 코난은 집을 볼 예정이었지만 그를 이용하려는 키드의 기묘한 방법으로 강제로 싱가포르에 끌려온다. 키드를 따르지 않으면 일본에 갈 수 조차없는 코난은 안경, 시계, 옷 등 모든 걸 빼앗기고 변장하게 된다. 그 정체를 모르고 란이 이름을 묻자 순간 아서 히라이(!?)라고 자칭한다. 이윽고 키드는 어느 저택의 지하 금고에 블루 사파이어가 잠들어 있다는 정보를 얻는다. 아주 간단하게 침입에 성공했다고 생각했지만 너무 위험한 함정이 키드를 기다리고 있었다. 가로막은 건 400전 무패의 최강의 가라테 선수인 쿄고쿠. 키드의 운명은... 그리고 불길한 뭔가를 전조하는 것처럼 싱가포르의 상징인 머라이언에서 진홍색으로 물든 물이 방출된다!",108.595,/gCbJGWpWsmmu4FvqwoG4dkO48EN.jpg,2019-04-12,N/A,N/A,N/A,명탐정 코난: 감청의 주먹,68470,87582,237076,Gosho Aoyama,/wf6VDSi4aFCZfuD8sX8JAKLfJ5m.jpg,/7ZRvoYwQdQS1XBbLmVR7levTFN6.jpg,/4zs7p9UM8RRmeIkADm6toFJTAuq.jpg
17,N/A,200000000,878,Black Panther,"유엔 폭탄 테러로 아버지를 잃은 와칸다의 왕자 티찰라는 시빌 워 이후 고국 와칸다로 돌아가 왕좌에 오른다. 와칸다의 새로운 지도자 블랙팬서가 된 그는 옛 연인이자 와칸다의 스파이 나키아, 호위 무사 오코예와 함께 최강 희귀 금속 비브라늄 폭탄 거래가 이뤄지는 부산을 찾는다. 폭탄 거래의 배후에 있는 인물은 와칸다와 묘종의 연이 있는 정체불명의 남자, 에릭 킬몽거. 그는 놀라운 위력으로 티찰라를 제압하고 와칸다의 새로운 왕이 되려 하고, 이에 블랙 팬서는 피할 수 없는 전쟁에 나서는데...",98.112,/iRkknrX0rRxZHSL79W2Rax0EFsL.jpg,2018-02-13,1346739107,135,마블의 가장 혁신적인 히어로가 온다,블랙 팬서,172069,135651,1267329,Joseph Hiura,/6ELJEzQJ3Y45HczvreC3dg0GV5R.jpg,/b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,/AlFqBwJnokrp9zWTXOUv7uhkaeq.jpg
18,N/A,220000000,12,The Avengers,"에너지원 큐브를 이용한 적의 등장으로 인류가 위험에 처하자 국제평화유지기구인 쉴드의 국장 닉 퓨리(사무엘 L. 잭슨)는 어벤져스 작전을 위해 전 세계에 흩어져 있던 슈퍼히어로들을 찾아나선다. 아이언맨(로버트 다우니 주니어)부터 토르(크리스 헴스워스), 헐크(마크 러팔로), 캡틴 아메리카(크리스 에반스)는 물론, 쉴드의 요원인 블랙 위도우(스칼렛 요한슨), 호크 아이(제레미 레너)까지, 최고의 슈퍼히어로들이 어벤져스의 멤버로 모이게 되지만, 각기 개성이 강한 이들의 만남은 예상치 못한 방향으로 흘러가는데...",97.027,/a4I7nkXh7F5a927cSLMYVhozbs7.jpg,2012-04-25,1519557910,142,최강의 슈퍼히어로들이 모였다.,어벤져스,3223,16828,74568,Joss Whedon,/hbn46fQaRmlpBuUrEiFqv0GDL6Y.jpg,/cpsh9KJPk1r9k9twwcARu4mnTKR.jpg,/dPtGoBAI7pwlMS8LCJJcKlDjuWx.jpg
19,N/A,120000000,10751,Cars,"화려한 성공과 갈채를 꿈꾸는 주인공 라이트닝 맥퀸(오웬 윌슨)은 경주에서 성공하는 것만이 인생의 모든 것이라 생각하는 타오르는 청춘. 하지만 피스톤 컵 챔피온쉽에 참가하기 위해 달리던 중 경쟁과 함성과는 동떨어진 래디에이터 스프링스란 한적한 시골로 들어서게 된다. 이제는 지도에 조차 표시되지 않는 한적한 66번 국도. 조용하지만 다양한 캐릭터들이 큰 열정을 간직하고 있는 이곳에서 맥퀸은 미스터리한 과거를 지닌 닥 허드슨(폴 뉴먼)과 샐리(보니 헌트), 그리고 메이터(래리 더 케이블 가이)를 만나게 된다. 그들을 통해 인생이란 목적지가 아닌, 여행하는 과정 그 자체이며 명성과 스폰서, 트로피 뒤에 가려진 소중한 가치를 깨닫게 되는데...",95.502,/pWFtiGLZdBTEJHrKM3AcTMuw9ue.jpg,2006-06-08,461983149,117,픽사가 신차를 공개합니다,카,887,3636,5149,John Lasseter,/a1MlbLBk5Sy6YvMbSuKfwGlDVlb.jpg,/6pwDuJXUD5DDDkNzomcVTYSzV97.jpg,/fXZIwmAJBGwcSiRz02yuq2FWYhG.jpg
20,N/A,11000000,18,Fighting with My Family,N/A,93.739,/d3jBRiyojyYmJdNHvnpMEuMzfC9.jpg,2019-02-14,35744759,108,N/A,파이팅 위드 마이 패밀리,1373737,17286,11109,Stephen Merchant,/mYKP6qcDUimVMAHQWLOuDHjO19S.jpg,/ye42ldRnGMkSGkKLlPx9shccrzV.jpg,/lG2HKRY8ZviMaECWEv6DDAQlsRL.jpg
21,N/A,170000000,14,Dumbo,"몸보다 훨씬 큰 귀를 가지고 태어나, 뒤뚱거리는 모습으로 서커스단의 웃음거리가 된 ‘덤보’. 어느 날 왕년의 서커스 스타 ‘홀트(콜린 파렐)’와 그의 아이들, 밀리와 조가 ’덤보’가 하늘을 날 수 있다는 것을 알게 되고, 유능한 사업가 ‘반데비어(마이클 키튼)’가 ‘덤보’를 스타로 만들기 위해 접근한다. 매력적인 공중 곡예사 ‘콜레트(에바 그린)’와 함께 하늘을 날게 된 ‘덤보’는 그의 친구들과 함께 환상적인 쇼를 둘러싼 어둠의 비밀을 발견하게 되는데…",86.808,/ffiqLwHHHRKXs6cXKj0278qPi8H.jpg,2019-03-27,215832199,112,온 세상이 사랑한 아기 코끼리 ‘덤보’! 팀 버튼 감독의 상상력을 만나 다시 날아오른다!,덤보,72466,2232,518,Tim Burton,/5tFt6iuGnKapHl5tw0X0cKcnuVo.jpg,/klLlOpBV0BhgUlSuZrLIaYkcDOE.jpg,/cjuD9xIhHYBS8dShhbrWkAr6Orp.jpg
22,N/A,200000000,878,Guardians of the Galaxy Vol. 2,타노스에 맞서 은하계를 구하고 최고의 해결사로 등극한 스타로드 일행. 하지만 소버린 행성의 여사제 아이샤(엘리자베스 데비키)를 돕던 중 옛버릇을 고치지 못하고 행성의 배터리를 훔쳤다가 소버린 종족에 쫓기는 신세가 된다. 그 과정에서 피터의 아버지 에고(커트 러셀)가 그들을 돕는다. 아픈 엄마와 어린 자신을 버리고 떠난 아버지에 대한 원망이 컸던 피터는 에고의 행성에서 아버지의 능력을 확인하곤 그 힘에 이끌린다. 하지만 가모라는 에고의 행성에서 이상한 기운을 감지한다. 한편 반란군에 의해 위기에 처한 욘두(마이클 루커)는 로켓과 그루트의 도움으로 목숨을 구한다.,81.885,/uDuwGhQgffd5GQ695oUfy5oZGqP.jpg,2017-04-19,863756051,136,가장 쿨하고 멋진 마블 히어로가 온다!,가디언즈 오브 갤럭시 Vol. 2,73457,8691,543530,Lisa J. Levine,/aJn9XeesqsrSLKcHfHP4u5985hn.jpg,/tM894AtE7UQTJEoQG6qF6mdfSUT.jpg,/xpFIaHL7Rm5kKLcEPDEMpjh4Xq6.jpg
23,N/A,N/A,9648,The Curse of La Llorona,"1973년, 애나는 남편 없이 두 아이와 살고 있다. 사회복지사인 애나가 담당하던 한 여인의 아이들이 불의의 사고로 목숨을 잃자, 그녀는 이것이 ‘요로나’의 짓이라면서 애나에게도 똑같은 저주가 내릴 것이라 예언한다. 어느 날부터인가 울음소리를 들려오고 의문의 존재가 아이들을 위협하는데...",78.262,/8kllbCOM38idMWXzsk6mMzpbcsC.jpg,2019-04-17,N/A,93,"들리니, 밤마다 우는 ‘요로나’의 울음소리?",요로나의 저주,1817,58650,1538713,Michael Chaves,/u2vGggeMPAkhEtD7bYGfeThsQiM.jpg,/2OKpu0Z6zD4meBQ8bYZb4FtF1bi.jpg,/nbdMoD631M1E7PsTNwj4iaGzaVM.jpg
24,N/A,170000000,12,Guardians of the Galaxy,"자칭 전설의 무법자 스타로드, 그러나 현실은 우주를 떠도는 그저그런 좀도둑에 불과한 피터 퀼(크리스 프랫)은 무엇인지도 모른 채 오브를 훔쳤다가 생고생의 길로 접어든다. 값나가는 유물인 줄 알았던 오브가 실은 어마어마한 힘을 지닌 인피니티 스톤이었던 것. 뜻하지 않게 갤럭시의 절대악 타노스와 로난의 타겟이 된 그는 감옥에서 만난 암살자 가모라(조 샐다나), 거구의 파이터 드랙스(데이브 바티스타), 현상금 사냥꾼 로켓(브래들리 쿠퍼)과 그루트(빈 디젤) 콤비와 불편한 동맹을 맺고 일명 가디언즈 오브 갤럭시를 결성하는데...",77.412,/tJMnQZMNSPFmC6m7hlIYRZZXJti.jpg,2014-07-30,773328629,122,새로운 히어로의 시작을 목격하라,가디언즈 오브 갤럭시,73457,8691,543530,James Gunn,/bHarw8xrmQeqf3t8HpuMY7zoK4x.jpg,/sDaFgf32B9FBfZM1hjAxaj8USdI.jpg,/kHex2XdOmGtazk1VfJjp4bl7BIc.jpg
25,N/A,90000000,35,Spider-Man: Into the Spider-Verse,"평범한 10대 마일스 모랄레스는 우연히 방사능 거미에 물려 스파이더맨 능력을 가지게 된다. 혼란스러워하던 마일스는 악당과 싸우고 있는 피터 파커를 마주치게 되고 피터 파커는 마일스가 자신과 같은 능력을 가지고 있음을 직감한다. 여러 개의 평행세계가 존재한다는 것을 알게 된 마일스와 피터 파커는 이후 스파이더우먼 스파이더 그웬, 스파이더맨 누아르, 스파이더햄 등 평행세계 속 공존하는 모든 스파이더맨들을 만나게 되는데... 하나의 유니버스에서 만나 팀을 결성한 스파이더맨들은 과연 세계를 구할 수 있을까?",77.173,/vnWgIIEWAvWKOI65tm6h6VRbyY8.jpg,2018-12-07,374130437,117,새로운 스파이더맨 평행세계의 시작,스파이더맨: 뉴 유니버스,587506,543505,130640,Phil Lord,/uUiId6cG32JSRI6RyBQSvQtLjz2.jpg,/7d6EY00g1c39SGZOoCJ5Py9nNth.jpg,/6qVF0gnLnbKCgcMfCpCB8GH7B5I.jpg
26,N/A,6000000,53,The Prodigy,"아기때부터 천재적인 지능을 보이며 엄마 ‘새라’를 흡족하게 하던 완벽한 소년 ‘마일스’.  영재교육을 받는 8살이 된 ‘마일스’는 점점 폭력적이고 손에 집착하는 이상 행동을 하며 무서운 소년으로 변해간다. 혹시 살인본능? 아니면 사이코패스? ‘마일스’의 증상을 걱정하던 ‘새라’는 한 의사를 통해 퇴행 최면을 받게 하고, 아들이 과거 끔찍한 일을 저지른 사람에게 빙의 됐다는 사실을 알게 된다.",76.586,/wYKMKjuygREXTfcgsmYD0mBymNh.jpg,2019-02-06,14856291,92,3…2…1. 딸깍 딸깍 넌 지금 이 몸에 들어오기 이전으로 돌아간다.,프로디지,221809,1649803,10132,Nicholas McCarthy,/oxTgovZ3TQ8LLxifUm16ROMULP5.jpg,/7Dh3fxz0qN6Biy3xAxXQQ6hm9iG.jpg,/g5fUxWupgKTSqV3cHSx0QdGT2tB.jpg
27,N/A,180000000,14,Thor: Ragnarok,"은하계를 탐험하던 토르는 오딘의 오랜 숙적 수르트와의 대결에서 승리하는데, 수르트는 라그나로크가 이미 시작됐고, 막을 수 없을 것이라는 의미심장한 말을 남긴다. 한편 오딘의 힘이 약해지며 그가 봉인했던 죽음의 여신 헬라가 나타난다. 오딘의 첫째딸인 그녀는 두 동생, 토르와 로키를 가볍게 제압하고 아스가르드를 정복한다. 헬라와의 전쟁에서 묠니르를 잃고 사카아르라는 미지의 행성에 불시착한 토르는 아스가르드 행성으로 돌아가기 위해 고군분투한다. 행성의 통치자 그랜드 마스터는 행성 최고의 투사 챔피언과 싸워 이기면 행성을 떠나게 해주겠다고 토르에게 제안한다.",76.407,/jwswXltzpGaKZCtz1CiDjXHQYAs.jpg,2017-10-25,853977126,130,"피할 수 없는 세상의 멸망, 라그나로크를 막아라",토르: 라그나로크,74568,91606,112,Jay Oliva,/kaIfm5ryEOwYg8mLbq8HkPuM1Fo.jpg,/5wNUJs23rT5rTBacNyf5h83AynM.jpg,/6YozDnrA2fXdIbB5nWDFHtB5ZY6.jpg
28,N/A,N/A,53,Brightburn,"어느 날, 간절히 아기를 원하던 부부에게 찾아온 다른 세계의 소년 ‘브랜든’. 부모의 보살핌 속에 평범하게 자라던 중 자신에게 숨겨진 강력한 힘을 깨닫게 되면서 인류를 위협할 사악한 본성을 드러내기 시작하는데…",73.857,/eTEXcHiEk6r10HD2015xNYLUWYu.jpg,2019-05-10,N/A,90,두려워하라,더 보이,9281,62562,449513,David Yarovesky,/uHEI6v8ApQusjbaRZ8o7WcLYeWb.jpg,/6ZrW62lKkslQ1eDHuliDPRk5eII.jpg,/b46IOefGqpTwQLtj6Zcbr3nHTlk.jpg
29,N/A,N/A,27,Redcon-1,좀비 바이러스가 런던의 한 교도소로부터 퍼진 이후 살아남은 사람들은 남쪽 장벽 안에 피신 중이다. 점점 좀비들의 전투 능력이 향상되는 가운데 장벽이 무너지는 것은 시간 문제일 뿐. 이 와중에 좀비 사태를 해결할 과학자가 런던에 생존하고 있다는 것을 알게 되고 이 사람을 구하기 위해 8명의 특공대가 파견된다. 주어진 시간은 72시간... 이들의 임무는 성공할 수 있을 것인가?,72.892,/jOYUbe61DQiY628inVkR1KERS30.jpg,2018-09-28,N/A,117,N/A,레드콘 1,80473,20498,81671,Chee Keong Cheung,/palbhPOSYf2g1p18vWd91dDhZLM.jpg,/lOhWYPIA4atSWC71WbIVNCkEAJM.jpg,/k6aqcIEDzdqAfHo8fPkUq6IWadm.jpg
30,N/A,N/A,36,"Extremely Wicked, Shockingly Evil and Vile",잔인한 연쇄살인범 테드 번디를 새로운 시선으로 바라본다. 수년간 번디가 무고하다 믿었던 그의 오랜 연인 리즈. 그녀의 눈에 비친 번디는 어떤 남자였을까.,72.571,/3S9hjxjPePMGUjNRwnA4MrQxJFX.jpg,2019-05-02,N/A,111,N/A,나는 악마를 사랑했다,29222,112561,115150,Joe Berlinger,/5yXNf13ly6kFQSbI5BZRQlDhCib.jpg,/roAfKxzL6DQ35DlD4idFB5hjVuy.jpg,/3elenSeUqIDEZqTStHUp3X9HxVL.jpg
31,N/A,97000000,878,Logan,"2029년 알 수 없는 이유로 돌연변이들이 태어나지 않는 미래, 더이상 엑스맨은 없다. 갈수록 재생력이 약해져 늙고 수척해진 로건(휴 잭맨)은 멕시코 국경지대 은신처에 찰스 교수(패트릭 스튜어트)를 보호 중이다. 뇌에 심각한 손상을 입은 찰스 교수는 과거를 제대로 기억하지 못하는 데다 간헐적으로 주변을 위협하는 발작까지 일으킨다. 찰스 교수와 함께 떠날 배를 사기 위해 리무진 기사로 일하며 돈을 모으는 로건. 어느 날 낯선 여인이 찾아와 돌연변이 소녀 로라(다프네 킨)를 캐나다 국경까지 데려다 달라고 부탁한다. 로건은 로라를 쫓는 기업의 경호집단을 피해 험난한 여정을 떠난다.",72.454,/rja1gdkI1yD4srW0ZvLRPwIbAt8.jpg,2017-02-28,616801808,137,모든 것을 걸고 지키고 싶은 소녀를 만났다,로건,6968,2387,1464650,Lauren Shuler Donner,/5pAGnkFYSsFJ99ZxDIYnhQbQFXs.jpg,/miqmTwqvnYiPEdolZv0biI7vFw2.jpg,/yEv8c6i79vk06sZDC3Z9D8HQLVV.jpg
