id,adult,budget,genres,original_title,overview,popularity,poster_path,release_date,revenue,runtime,tagline,title,actor_1,actor_2,actor_3,director,file_path_1,file_path_2,file_path_3
233,N/A,35000000,53,Sicario: Day of the Soldado,멕시코 마약 카르텔이 마약 대신 새로운 사업 모델인 불법 밀입국에 집중하면서 또 다른 문제가 불거진다. 불법 밀입국자들 속에 테러리스트들이 섞여 들어와서 폭탄 테러를 자행하자 미국은 전면전을 개시한다. 명령을 하달받은 CIA 작전 책임자 맷(조시 브롤린)은 알레한드로(베니치오 델 토로)와 함께 마약 카르텔끼리 전쟁을 붙이고자 한다. 가족의 복수를 위해 다시 칼을 빼든 알레한드로는 카르텔 보스 레예스의 딸 이사벨라(이사벨라 모너)를 납치해 경쟁 카르텔 한복판에 떨어뜨리려 하지만 작전이 꼬이면서 위기에 처한다.,29.455,/wLRW5G2WbXYrZiy2Q89eAVAOCli.jpg,2018-06-27,75836683,123,목표를 위해서 모든 것을 버린 작전 개시,시카리오: 데이 오브 솔다도,1121,16851,1428070,Taylor Sheridan,/tnwMCH4yLBY4qpe6Nr4n66u4U3f.jpg,/5vlYaha6IpsTOUIPZExO7Ruvzyn.jpg,/qgyEox920Bv3tE9PsVbOzeHrXf4.jpg
234,N/A,22000000,53,RoboCop 3,"가까운 미래의 디트로이트, 국제협력단체 OCP는 도시를 장기 계획하에 슈퍼 메트로폴리스, 즉 델타 시티로 건설할 계획으로 한 구역을 전쟁 구역으로 만들어버린다. 그러나 헌신적인 순찰경이었으나 순직 후 사이보그로 개조되어 악과 대항하는 임무를 담당하고 있는 로보캅은 무고한 시민을 보호하려 한다.  로보캅은 순진무구한 아이들의 도움까지 받아가면서 난민들과 함께 반란군을 조직하여 악과 대항하면서 그가 잊고 있었던 인간의 감정이 되살아나기 시작한다. 반란 시민군의 여성 리더인 바사는 시민에 저항할 것을 호소하면서 게릴라전을 이끈다. 부모와 헤어진 10살박이 천재 컴퓨터 소녀 니코도 반란 시민군에 구조되어 연락책을 담당하게 된다. 이러한 비상 사태로 메트로 웨스트 분서의 최고 경찰 로보캅 머피와 그의 동료 여경찰 루이즈가 출동하게 된다. 로보캅은 반란 시민군을 추격하는 도중 루이즈가 갱들에게 습격당하는 것을 알게 되어 입력되어 있는 명령과는 반대로 루이즈를 구출한다. 옴니사의 치안 담당 중역은 명령에 반대로 행동한 로보캅의 감정회로를 완전히 개조해 옴니사에 저항치 못하도록 라자라스 박사에게 회로수리를 요청한다. 그러나 박사의 배려로 로보캅은 감정의 삭제에서 벗어나는데...",28.067,/1YSXqKHjMAutWpIat9AOTIgozDb.jpg,1993-04-17,10696210,104,N/A,로보캅 3,31512,44038,44050,Fred Dekker,/3xRpLfsfexxTbZ22fVdhRsF6Frr.jpg,/rCe0TxpHsfEz3N4aRiQy3xYsQsN.jpg,/xGtoBCVzeRt8P5emjoufyhWrG4t.jpg
235,N/A,150000000,878,The Matrix Reloaded,"시온이 컴퓨터 군단에게 장악될 위기에 처하면서, 네오는 자신의 능력에 대한 더 큰 통제력을 갖게 된다. 이제 몇 시간 후면 지구상에 남은 인류 최후의 보루인 시온이 인간 말살을 목적으로 프로그래밍 된 센티넬 무리에 의해 짓밟히게 될 터. 그러나 시온의 시민들은 오라클의 예언이 이루어져 전쟁이 끝날 것이라는 모피어스의 신념에 용기를 얻고, 네오에게 모든 희망과 기대를 걸어보기로 한다. 서로에 대한 사랑의 힘으로, 스스로에 대한 믿음으로 용기를 얻은 네오와 트리니티는 모피어스와 함께 인간을 억압하고 착취하는 시스템에 맞서기 위해 매트릭스로 돌아간다.",27.865,/5RsZJfcXUndClV1vaI68V2shJOs.jpg,2003-05-15,738599701,138,무엇을 상상하든 그 이상을 보게 될 것이다,매트릭스 2: 리로디드,6384,530,2975,Lilly Wachowski,/Fp3piEuHXxKnPBO5R0Wj4wjZHg.jpg,/uWsG8o3qFZGlhLDkwVH7BCCsoCJ.jpg,/1jgulSytTJcATkGX8syGbD2glXD.jpg
236,N/A,130000000,10751,Harry Potter and the Prisoner of Azkaban,"13세가 된 해리 포터(다니엘 래드클리프)는 또 한번의 여름 방학을 이모 가족인 더즐리 일가와 우울하게 보내야 했다. 물론 마법을 쓰는 건 일체 금지. 하지만, 버논 이모부의 누이인 마지 아줌마(팸 페리스)가 더즐리 가를 방문하면서 상황은 변한다. 위압적인 마지는 해리에겐 늘 공포의 대상. 마지 아줌마 때문에 스트레스를 받던 해리는 급기야 '실수로' 그녀를 거대한 괴물 풍선으로 만들어 하늘 높이 띄워 보내버리고 만다.",27.955,/fxcxEZ1Ad0hEKQIREDZgQRpel50.jpg,2004-05-31,789804554,136,올 여름 놀라움으로 가득한 새로운 마법이 온다!,해리 포터와 아즈카반의 죄수,10980,10989,10990,Alfonso Cuarón,/wUpBH6RIH4uOiWoPjj8MKUemu9F.jpg,/vbk5CfaAHOjQPSAcYm6AoRRz2Af.jpg,/5NpTL7MR615lzve7v9oEuoMjZiG.jpg
237,N/A,86000000,10751,Arthur et les Minimoys,호기심 많은 10살 소년 아더(프레디 하이모어)는 사랑하는 할머니(미아 패로우) 집이 며칠 뒤면 부동산개발업자에게 넘어갈 위기에 처한 것을 알게 된다. 실종된 할아버지가 비밀의 세계에 보물을 숨겨놓았다는 주술서를 발견한 아더는 1000일에 한 번 열리는 마법의 문을 통과해 미니모이 왕국으로 모험을 떠난다. 미니모이 국왕(로버트 드 니로)의 딸인 까칠 공주 셀레니아(마돈나)와 개구쟁이 발명가 왕자 베타(지미 펄론)를 만난 아더는 이블 M으로 불리는 악당 말타자르(데이빗 보위)의 위협으로부터 왕국을 지키려는 이들과 함께 비밀원정대를 결성하고 어둠의 도시로 향하는데…,25.047,/6L1BaLCSkkR7vrLQebTGWtAX9Ie.jpg,2006-12-13,107944236,94,N/A,아더와 미니모이: 비밀 원정대의 출정,1281,12021,61605,Luc Besson,/3zpcmA6Lcv2K7kxGV5hQfegQd7Y.jpg,/ovDcwggX8lSOBan8UODeXVcWb3D.jpg,/vdzhYnflwZd5518qshtJWNztDJh.jpg
238,N/A,90000000,878,Men in Black,뉴욕 경찰 에드워드(윌 스미스)는 용의자를 추적 중 그가 건물을 기어오르고 허공을 떠오르는 등의 장면을 목격한다. 용의자는 지구가 멸망할 것이라 주장하며 투신 자살을 하고 에드워드는 검은 양복을 입은 MIB요원 캐이(토미 리 존스)를 만난다. 캐이는 에드워드의 탁월한 능력을 알아차리고 그를 비밀 요원으로 발탁한다.  MIB는 지구인의 모습으로 살고 있는 외계인들을 감시하고 외계인의 정체를 보호하며 혹시라도 일반인이 그들이 외계인임을 알아차리면 기억 말소 장치를 이용해 외계인들을 보호한다. 그러나 사악한 바퀴벌레 외계인 에드가가 지구에 침투해 오면서 이민외계인들은 불안해 하는 등 동요하기 시작한다.  이 때 지구를 방문한 외교 사절이 암살당하는 사건이 발생해 은하계가 전면전에 돌입하자 지구는 멸망의 위기에 처한다. 지구를 지키고 우주의 평화를 지키기 위해 에드워드와 케이는 에드가와의 결전을 준비하는데...,30.294,/4n8ximAUQWweB94IOGjSWxSKipL.jpg,1997-07-02,589390539,98,"CIA보다 비밀스럽고, FBI보다 파워풀하다!!",맨 인 블랙,2176,2888,9625,Barry Sonnenfeld,/agCihVGrXk3hmmwMIgsn2ao1eEa.jpg,/je9H1s09ozp7kkiFqDvFD8aLW9e.jpg,/1kACWVNrXVR8fMjyVlYSXeSQ98s.jpg
239,N/A,417000,878,Invasion of the Body Snatchers,"주인공은 마을 사람들이 하나 둘씩 이상하게 바뀌어 가는 것을 눈치챈다. 겉모습으로는 전혀 차이가 없는데, 마치 정신만 바뀐 것처럼 모두들 딴 사람이 되어 버린다. 사실은 외계에서 날아 온 이상한 꽃씨가 발아하면서 마을에 점점 퍼지며, 그 꽃이 사람들이 잠 잘 때마다 신체를 복사해 내는 것이다. 주인공은 친한 친구인 정신과 의사에게 얘기하지만, 친구는 집단 심리 현상일 뿐이라고 설명한다. 마침내 그 정신과 의사조차 이미 변해버린 외계인이라는 사실이 밝혀지고, 주인공을 비롯한 몇몇 사람만이 남아 필사적으로 졸음을 쫓으면서 저항한다. 한편 마을 주민들(외계인)은 각자 꽃씨를 갖고 다른 지방으로 떠난다.",27.337,/4oj0G2Zr6tQKBDOzKaLuefdeBsG.jpg,1956-02-05,N/A,80,N/A,신체 강탈자의 침입,34597,69810,69811,Don Siegel,/eTxgy8eROB5Ly7ZXKLukQoF6tKl.jpg,/qSUrQVDMTiyKXf8GVxISZaGqDA5.jpg,/rlXRd5KH1gHrNWi9waOyntRNyZr.jpg
240,N/A,20000000,53,Dark Places,"라일의 추리
 탐정 클럽, 킬 클럽에서 활동하고 있는 라일(니콜라스 홀트)은 25년 전 큰 아들 벤이 엄마와 어린 여동생 2명을 잔혹하게 살해한 사건에 의구심을 갖게 되고 유일한 생존자이자 증인, 막내 리비(샤를리즈 테론)를 찾게 된다.
 리비의 기억
 오빠 벤이 엄마와 언니들을 잔혹하게 살해한 사건의 유일한 목격자. 아직도 어린 시절의 충격에서 벗어나지 못한 리비에게 어느 날 라일이란 사람이 25년 전 사건에 미심쩍은 부분이 있다며 그녀를 찾아온다. 경제적으로 어려움을 겪고 있던 리비는 돈을 받는 조건으로 그 날의 끔찍한 기억을 되짚어 보는데 …  벤의 그 날
 유일한 친구인 트레이와 디온드라(클로이 모레츠)는 마약 중독에 사탄을 숭배한다. 25년 전 그 날, 벤은 마을에서 변태로 낙인 찍혔고, 친구들의 마약공급자가 아빠 러너임을 알게 되어 충격에 휩싸인다. 인생 최악의 날을 보낸 벤은 새벽 1시 마약에 취한 채로 여자친구 디온드라와 함께 가족 모두가 잠든 집으로 향하게 되는데 …
 25년 전, 엄마와 언니들이 살해되던 밤,  그 곳에 오빠 그리고 다른 누군가 있었다",23.891,/gWoQsrx3CgNyJKk05CQpSAvtcbE.jpg,2015-03-31,208588,113,N/A,다크 플레이스,6885,3292,56734,Gilles Paquet-Brenner,/t87erbro1ez2rlKTCZ1CQgX5k9C.jpg,/kEMT6qGmrEqzN2JkYN45oRQuwWZ.jpg,/e6gzCKfxEp6XuAKrkIPLnwGZgBx.jpg
241,N/A,7700000,10752,Where Eagles Dare,"2차대전 중, 중동 조전관들을 만나 유럽 침공의 최종 작전 마무리를 위해 출발한 모스키토 전투기가 추락한다. 그 비행기에는 미장성 카나비 장군을 태우고 있었는데, 그는 연합군의 2차 침공의 모든 것을 계획한 인물로, 독일군에게 입을 열기 전에 빼내와야 한다. 그가 잡혀있는 곳은 베르펜이라는 마을에 있는 '슐러스 아들러', 즉 독수리만이 접근할 수 있어 독수리 요새라는 이름이 붙어있는 침투가 불가능한 독일 최고의 난공 불락 요새였다. 이 요새를 공격하려면 공수대 연대 이상의 병력이 필요하다. 따라서, 영국군의 롤랜드 제독(Vice Admiral Rolland: 마이클 호던 분)과 터너 대령(Wyatt Turner: 패트릭 위마크 분)의 계획에 의해 독일어와 전투력이 능한 7명의 특공대가 조직된다. 장군의 구출 임무를 맡은 이들의 지휘관은 스미스 소령(Major John Smith: 리차드 버튼 분)이고 미특전대장 세니퍼 중위(Lieut. Morris Schaffer: 클린트 이스트우드 분)를 포함해, 맥퍼슨 상사(MacPherson: 닐 맥카시 분), 페거드 상사 등으로 구성되어있다.  런던을 출발한 특공대는 곧 눈덮인 알프스 산으로 낙하하는데, 착륙 중 특공대원 중 무전수 헤르도가 목이 부러진 채 떨어져 있었다. 타살임을 확인한 세니퍼 중위는 미군인 자신이 영국군 특공대에 낀 것부터 이상함을 느낀다. 특공대가 숲속 오두막에 머물고 있는 동안 스미스 소령은 홀로 바바리아에 있는 일급 요원인 금발 미녀 하이디(Heidi: 잉그리드 핏 분)와 접선하여 새벽에 베르펜 마을에서 만나기로 한다. 날이 밝자 특공대는 베르펜 마을로 향한다. 이 마을에서 케이블카를 타야 요새로 갈 수 있다. 특공대원들은 모두 독일 장교로 변장하여 잠입하고...",24.377,/991u0tSWGTVXCYkgC6ftaGE4bkQ.jpg,1968-12-04,21000000,155,N/A,독수리 요새,5341,190,67916,Brian G. Hutton,/aAFq5jVHV6RZpLcRXATskNBuEbM.jpg,/yslLSE5gnHVHwUwyw94jj92Nwcu.jpg,/anozTmHFwUbacNKdreEzxo95QEi.jpg
242,N/A,18000000,18,Hard Target,20년만에 아버지를 찾아온 넷 빈던(Binder: 척 패러 분)는 아버지가 어머니와 이혼한 후 부랑자로 거리에 살았으며 얼마전 실종된 것을 알아낸다. 도시를 잘 아는 사람을 고용해 아버지를 찾아보라는 형사의 충고에 따라 전직 해병정찰대원이었고 지금은 특정한 일자리가 없는 챈스(Chance Boudreaux: 쟝-끌로드 반담 분)를 우연히 만나게 되어 그를 안내인으로 고용한다. 부친을 찾던 둘은 화재사건으로 부친이 죽었다는 소식을 듣지만 챈스가 빈더의 구멍뚫린 인식표 한 장을 찾아내어 살인 사건이었음을 밝힌다.  한편 연고없는 부랑자들을 사냥감으로 삼아 특권계층의 부자들에게 인간사냥을 알선해주던 푸촌(Fouchon: 랜스 헨릭슨 분) 일당은 빈더가 살해됐다는 증거가 나타나는 바람에 자신들의 사업이 노출될까봐 전전긍긍하게 된다. 그후 또다른 사냥감인 한 흑인이 죽게 되고 그를 아는 챈스와 빈더가 딸은 포우(Randal Poe: 엘리엇 키너 분)라는 사람을 찾아 그들에 대해 알아내려고 형사(Police Detective: 로버트 파브로비치 분)와 가지만 형사는 그 자리에서 죽고 둘은 푸촌 일당에게 쫓기는 신세가 된다. 삼촌이 있는 곳까지 도망친 챈스는 삼촌과 넷을 딴 곳으로 보내고 푸촌 일당을 유인하지만 20대 1의 열세에 몰리게 된다.,25.322,/6WEu60V7EzncuFJSVmGJzhFvs4I.jpg,1993-08-20,74189677,97,N/A,하드 타겟,15111,16743,2714,John Woo,/6r1nGcCP1gzlorSJgtmm5W434rw.jpg,/u4yi7VwgkAiQGZsgyks5WXOtRkl.jpg,/pp2RZFKYpOA7H9rPbGq5ylE9tRa.jpg
243,N/A,30000000,10752,Che: Part One,"1950년대, 체 게바라와 피델 카스트로는 군부 독재로 고통받는 민중을 위해 쿠바로 향한다. 혁명을 위해 목숨을 건 게릴라전을 펼치던 체 게바라는 수도 아바나를 점령하기 위한 마지막 관문인 산타클라라에서 최후의 작전을 감행하는데…",23.373,/s6tP4dOYV65UnnUAjqrkQFHasle.jpg,2008-09-05,N/A,134,역사상 가장 위대한 혁명 실화,체 게바라: 1부 아르헨티나,1121,76961,17289,Steven Soderbergh,/dks8arNmbc1LPx3W3SnFGQblwIn.jpg,/bq1938hjp9QHWD378lzbtw5rckU.jpg,/9RQhkcjkCJypoEp0RskiUfrRppH.jpg
244,N/A,10000000,878,The Lawnmower Man,"{20세기말 '가상현실(Virtual Reality)이라는 기술이 널리 이용된다. 컴퓨터 속의 사상의 세계로 들어갈 수 있는 이 기술은 새로운 마인드콘트롤(Mind Control)이 악용될 우려도 있다.}  천재 과학자 래리 엔젤로(Doctor Lawrence Angelo: 피어스 브로스난 분)는 미국 정부 비밀 기관의 재정지원을 받아 가상현실기술을 연구한다. 그가 책임진 제5프로젝트 프로그램은 동물의 공격 본능을 자극하는 약물과 가상 현실을 이용하여 새로운 전쟁 무기를 만들기 위한 것이지만, 앤젤로 박사가 원한 것은 본래 그런 연구가 아니다. 그의 본래 의도는 가상 현실을 인간에게 이로운 기술로 완성하는 것이다. 그래서 실험 대상 침팬지가 공격 본능이 발등하여 우리를 뛰쳐나와 사살되는 사고가 발생하자, 엔젤로는 기관에서의 연구를 포기하고 집으로 돌아온다.  그러나 가상 현실 기술을 완성하겠다는 생각을 버리지 못한 채 그는 죠브(Jobe Smith: 제프 파이 분)라는 정신지체 청년을 실험 도구로 사용할 생각을 한다. 실험은 가상 현실을 이용하여 그의 지능을 향상시키자 좋은 뜻으로 시작된다. 그러나 실험 대상이 된 잔디깍이 청년은 놀라운 속도로 지능이 발달하면서 이상 증세를 나타내기 시작한다. 집에서 할 수 있는 연구에 한계를 느낀 엔젤로는 죠브를 기관 연구소로 데려간다. 죠브의 놀라원 지적능력을 목격한 가관 사람들은 엔젤로 몰래 연구 프로그램 내용을 변경하여 공격성 증대가 동반되게 한다. 지능이 극도로 발달하고 공격성까지 극대화된 죠브는 평소 그를 무시했거나 못살게 군 사람들에게 복수한 뒤, 스스로 지력향상 약물을 과다투약하여 무시무시한 악의 화신으로 둔갑하는데.",22.616,/3tWLM3zMyh3KZOactn8mfjHml05.jpg,1992-03-05,32101000,108,N/A,론머 맨,20495,517,64056,Brett Leonard,/fXCoMFPV7PSwNBZb02SPRFRp7T4.jpg,/aBWimyisjvge7tL0NgjIyffLT1E.jpg,/wQR4ojKguBvBj1An6ocqJdgAaWr.jpg
245,N/A,30000000,878,Highlander 2: The Quickening,"혹성 자이스트(The Planet Zeist)에서 독재자 카타나(Katana: 마이클 아이론사이드 분)에 대항하는 반란이 일어난다. 반란의 주동자는 바로 주인공 맥클라우드(Conner MacLeod: 크리스토퍼 램버트 분)와 라미레즈(Juan Ramirez: 숀 코넬리 분). 그러나 자유를 위한 이들의 반란은 실패로 끝나고, 두 사람은 지구로 유배되어진다. 지구에서 이들은 죽을 수 없는 불사신으로 삼아야 하는데, 죽을 수 있는 유일한 방법은 목이 잘리는 것 뿐이다. 그리고 지구에서 자이스트 혹성인이 단 한 사람만 남았을 때, 비로소 자이스트로 돌아갈 수 있다.  그로부터 500여년의 세월이 흘러 1994년의 지구. 맥클라우드는 오존층으로 파괴된 지구를 구하기 위해 필사적인 노력을 한다. 5년간의 연구 끝에 지구 표면에 방어막을 설치함으로써 지구는 안전하게 되었는데, 단 날씨 변화도 없고 하늘도 볼 수 없으며, 눈이나 비는 구경도 못한다. 그렇게 25년이 지난 2024년, 방어막 회사에서 해고된 루이스(Louise Marcus: 버지니아 매드슨 분)는 엄청난 사실을 발견한다. 이제 지구의 대기면은 정상 상태를 유지하고 있어, 더이상 방어막이 필요 없게 된 것이다. 그럼에도 불구하고, 지구 방어막을 유지하고 있는 이유는 무엇일까? 방어막 유지 독점회사인 '쉴드'사가 그 사실을 비밀로 하고 이익을 챙기고 있는 것이다. 루이스에게 이 사실을 전해들은 맥클라우드는 쉴드사의 비밀을 폭로하려 한다.  한편 혹성 자이스트에서는 맥클라우드의 천적 카타나가 그를 없애기 위해 지구로 찾아온다. 카타나는 쉴드사의 사장과 손을 잡고 맥클라우드를 없애려고 한다. 맥클라우드는 그의 보호자이자 친구인 라미레즈에게 도움을 청하고, 카타나와 죽음의 혈전 끝에, 결국 카타나는 무릎을 꿇는다. 맥클라우드는 더이상 쓸모없어진 지구 보호막을 파괴하고, 지구인들에게 맑은 하늘과 공기를 선사한다. 그리고 그는 고향 자이스트 혹성으로 돌아간다.",23.116,/7W43CXQh6jF9NhnBnlA4BoaFp8W.jpg,1991-10-16,15556340,91,N/A,하이랜더 2,38559,738,12519,Russell Mulcahy,/oLQNmDbVOzmXpzvgdwropJNEBI0.jpg,/jlB8PVU9c5sRS4gc0rXl916dHTL.jpg,/7fvzzCQIQ7JrNsu5iszFXJw8IAV.jpg
246,N/A,42000000,80,Holmes & Watson,'셜록 홈즈'와 '왓슨' 콤비가 미해결 사건들을 파헤쳐가는 과정을 그린 코미디 영화,23.492,/gY4ziK7sjmNbsoBnTbhqC3SkGoE.jpg,2018-12-25,40462793,90,N/A,홈즈 & 왓슨,23659,4764,15556,Etan Cohen,/5Zvu4SrY3p9qgnITkCn4jAQwKvB.jpg,/dXyWtN19zOmOd2gSEYirc1arO7T.jpg,/4WFrz0tXipJ4tspYwTOuQhoi6VB.jpg
247,N/A,N/A,10752,Иваново детство,"나치독일군이 마을을 침공해오면서 마을은 쑥대밭이 되고, 이반의 어머니는 독일군에 의해 학살당하며 12살 소년 이반은 고아가 된다. 수용소에 갇힌 그는 극적으로 탈출하여 러시아의 콜린 대위의 눈에 띄어 그에게 입양된다. 콜린 대위가 그를 맡은 것은 그를 학교에 보내 정상적인 교육을 받게 하려는 뜻이었지만, 이반은 뜻대로 되지 않는데..",23.364,/zStREUKcHbaZ53wwlsAiPEy9Uxy.jpg,1962-05-05,N/A,95,N/A,이반의 어린 시절,13709,119567,1190992,Andrei Tarkovsky,/h81gVvHitMCp5ZmLyFUjHX4zjd6.jpg,/uzDkusw2vErmuW1aw9H1rSAooqu.jpg,/et1zATWdTe1AQ1EcFT2OU5I62NH.jpg
248,N/A,250000000,878,X-Men: Days of Future Past,"돌연변이들을 멸종시키기 위해 제작된 로봇 센티넬이 인간들까지 모조리 말살하는 2023년. 인류의 종말이 코앞에 닥친 상황에서 프로페서X(패트릭 스튜어트)와 매그니토(이안 매켈런)는 과거를 통해 미래의 운명을 바꾸고자 한다. 울버린(휴 잭맨)은 트라스크(피터 딘클리지)가 센티넬을 개발하는 것을 막기 위해 1973년으로 보내진다. 1973년의 찰스(제임스 맥어보이)는 절망에 빠진 채 행크 맥코이(니콜라스 홀트)와 함께 은둔 생활을 하고 있고, 에릭(마이클 파스빈더)은 케네디 대통령 암살 용의자로 붙잡혀 펜타곤 지하 깊숙한 곳에 위치한 수용소에 갇혀 있다.",35.708,/iHavwS2sqjTlR146SCTGcvAMlaZ.jpg,2014-05-15,747862775,134,과거로 돌아가 미래를 구하라,엑스맨: 데이즈 오브 퓨처 패스트,6968,5530,17288,Bryan Singer,/5kYj5EOQMFBFCdnk4X8KaFUfDVR.jpg,/aLai6zFJ1Y9ALEe28Us3lSm4u1l.jpg,/xyInxs6OuHVa6VgXoPWdnFRhIoz.jpg
249,N/A,1250000,53,Friday the 13th Part 2,1편이 선보인 일년 후 또 다시 찾아온 제이슨의 공포. 오래 전 소년 제이슨이 호수에서 익사했고 얼마 전에는 그 어머니가 젊은이들의 살육했던 크리스탈 호수의 캠프장. 캠프장의 교사 일곱명이 제이슨의 어머니에게 살해당한 5년 전의 끔찍한 사건은 전설처럼 그 지방을 떠돈다. 크리스탈 호수 근처의 또 다른 캠프장에 젊은 교사들이 들어온다. 그들은 이곳을 떠나라는 경고도 무시한 채...,25.047,/92rGctBMTv4uaSlIBVnhz01kRWL.jpg,1981-05-01,21722776,87,N/A,13일의 금요일 2,58710,55571,37470,Steve Miner,/mshdRsIOPgzIMdcHUD4I5TUf7kT.jpg,/g60depqVaDUNFHClbAqk6u1mIwJ.jpg,/fedEoDQP0q2BlBYBtvPgGkxoHsk.jpg
250,N/A,12500000,9648,The Paperboy,"1969년 미국 남부 플로리다, 순수한 청년 잭은 지역 신문사 발행인의 아들로 대학에서 쫓겨난 후 고향으로 돌아와 신문 배달을 하고 있다. 잭의 우상이자 신문기자인 형 워드는 보안관 살인 혐의로 수감된 사형수를 취재하기 위해 함께 일하는 기자와 함께 고향으로 돌아온다. 워드는 매력적인 사형수의 열성팬 샬롯과 사형이 확정됐지만 결백한 악어 사냥꾼 힐러리 반 웨터를 구할 계획을 세운다. 이 계획에 샬롯의 매력에 빠진 잭이 합류하게 되면서 사건의 진실과 이들의 관계가 얽히기 시작하는데…",23.25,/foYlHgTIT8PFOeHOFxBICDZmYrm.jpg,2012-09-14,1353868,107,모든 것은 한 통의 편지로 시작됐다!,페이퍼보이: 사형수의 편지,29222,10297,2227,Lee Daniels,/atMRLGuU69e2SVSY8A7EwhWz0ip.jpg,/9euSXbX4hSsMbc39xQ8fcjuyXIJ.jpg,/k4sPT5eEVYE2hdrWuZp3R9aGsen.jpg
251,N/A,55000000,53,Executive Decision,"국제테러범 야파가 검거되고 10일 후 영국의 한 호텔이 폭파된데 이어 민간 비행기가 테러범들에 의해 장악된다. 이에 정보분석가 그랜트 박사는 테러범들의 두목 나지 핫산이 신경가스 DZ-5를 가지고 있을 가능성이 높고, 그럴 경우 여객기 몸체가 곧 핵폭탄과 같다는 의견을 낸다. 이에 테러리스트 전담 특전단의 지휘관 오스틴 트래비스는 군사기에만 테스트해 보았던 공중 도킹술을 이용, 비행기 내부에 잠입하자는 의견을 내고 도킹 전문가 케이힐과 그랜트 박사의 동행을 요청한다. 그리고 실험용 스탤스기에는 특전요원 레스 캐피, 루이 베이커와 케이힐, 그랜트 박사, 오스틴 중령이 탑승하고 임무에 돌입한다.",26.844,/kDDfsXwLhiYEzJpCENMG1pQQS9W.jpg,1996-03-15,121969216,133,N/A,화이널 디씨전,6856,23880,4587,Stuart Baird,/bjVntRO9QkAwm1HzTfH1nn1nOpn.jpg,/6WIG9ozIHNtHCkpgGl2edPjASel.jpg,/kWCm7NYYYfbArzMzHtWG1v4F4H5.jpg
252,N/A,9000000,53,The Purge: Anarchy,"1년 전, 단 하나뿐인 아들을 잃은 뒤 복수를 위해 나선 한 남자  갑작스런 차 고장으로 거리 한복판에 갇힌 위기의 커플  가장 안전하다고 믿었던 집에서 무장 집단들에게 끌려 나온 모녀  오직 재미를 위해 도시를 접수한 가면을 쓴 무리들  법의 통제는 사라지고, 살인이 허락된 단 12시간  지금, 당신도 ‘퍼지데이’에 동참하라!",25.494,/l5pFo51vdpZ5cTPY1cFoThuJfvi.jpg,2014-07-17,108782847,104,"사이렌이 울리고, 암흑으로 뒤덮인 도시  모든 분노를 표출할 운명의 그 날이 시작되었다!",더 퍼지: 거리의 반란,81685,37158,70303,James DeMonaco,/zWGAnbxjjwY3xFGuOeR26LGbBlG.jpg,/kFFyh3mPukknIQBPMinoSeZIUOq.jpg,/xKNNoZIPCCSa0HMDzyZ9lKOjATB.jpg
253,N/A,17000000,878,A Quiet Place,고립된 집에 한 가족이 산다. 이들은 극도로 조용한 습관 속에서 살아간다. 아주 작은 소리라도 나면'그것'들이 공격하기 때문이다. 실제 부부인 존 크래신스키 감독과 아내 에밀리 블런트가 그대로 부부로 출연한다.,28.893,/vdiR7qc7cWxXD0pT8BZJ35DDB0B.jpg,2018-04-03,340677200,91,소리를 내는 순간 공격받는 극한의 상황 속에서 살아남기 위한 한 가족의 숨막히는 사투,콰이어트 플레이스,5081,17697,1815539,John Krasinski,/roYyPiQDQKmIKUEhO912693tSja.jpg,/nIrDm42dy5PaXtUAzUfPmxM4mQm.jpg,/iD8g4vLN0gnsaOP28oGcww0yhGH.jpg
254,N/A,1200000,12,The Rescuers,"생쥐 버나드와 비앙카의 직업은 유엔 본부의 지하실에 자리잡은 국제 생쥐 구조대의 비밀첩보 요원. 어느날 마담 메두사에게 시달림을 받고 있던 고아 소녀 페니가 보낸 구조 요청 편지가 도착한다. 그녀는 엄청난 가치의 보석의 행방을 알고 있다는 이유로 악당 마담 메두사에게 납치돼 시달림을 당하고 있는 상태. 딱한 사정을 알게 된 국제 생쥐 구조대는 버나드와 비앙카 요원을 급히 파견하고 둘은 그녀를 구해내기 위한 일생일대의 모험을 시작한다. 신천옹 오빌, 잠자리 에빈루드와 같은 친구들의 전폭적인 도움을 받으며 버나드와 비앙카는 악어들의 호위 속에 접근조차 어려운 마담 메두사의 소굴로 들어가는데...",26.576,/49rGpB2x6AFB83SC4IBl9foRIGp.jpg,1977-06-22,71215869,78,재미와 감동의 교집합,버나드와 비앙카의 구출 대모험,64930,44714,41283,John Lounsbery,/8kVDTCCrcN2twIJZpkTNfG3df85.jpg,/bHRboVSfqYzILQSm4o7lPG031HT.jpg,/rwHXcYHaz2mIURyUpqWtDF49HcZ.jpg
