id,adult,budget,genres,original_title,overview,popularity,poster_path,release_date,revenue,runtime,tagline,title,actor_1,actor_2,actor_3,director,file_path_1,file_path_2,file_path_3
683,N/A,N/A,53,Godzilla: King of the Monsters,고질라와 초거대 몬스터들의 등장이라는 전례 없는 재앙으로 위기에 빠진 지구의 운명을 건 블록버스터,31.469,/adTookZniq4MzOl2NSuiqJGR2ye.jpg,2019-05-29,N/A,132,초거대 괴수들 대격돌,고질라: 킹 오브 몬스터,3497,21657,1356210,Michael Dougherty,/mzRJpkWPjXdXak0WCc8ZxVH4hug.jpg,/uovH5k4BAEPqXqxgwVrTtqH169g.jpg,/30BxobPLvzTp3ziDDPDnKLQUzi8.jpg
684,N/A,30000000,10749,Hope Springs,"일주일만에 짜릿한 신혼으로...?
 의 데이빗 프랭클 감독과 메릴 스트립이 선사하는
 솔직∙화끈한 연애힐링코미디!",21.819,/56w8H7i84rI1t8bankC5nO9hBw.jpg,2012-08-07,114281051,100,N/A,호프 스프링즈,5064,4495,2176,David Frankel,/7NLZUPc4NQan5vMeUe1hyijw3Hn.jpg,/1MxJ0xKc53Q3fedX7qFI9YfW8Sb.jpg,/7tkR2XE6Lh3BPufQI3JjnzW3n92.jpg
685,N/A,N/A,10752,Mandariinid,N/A,18.32,/dsxyfvOnxdMp9TCcK3XLPt40X1V.jpg,2013-10-16,N/A,87,N/A,Tangerines,47432,1150150,137688,Zaza Urushadze,/fqutodUuwbtKyyxsZOBIzVJMmKV.jpg,/4x3OmVODFWQtS4kJFnaA3hbUOjg.jpg,/4fDf4jj7dR8NHRN5waeHvMVDaaJ.jpg
686,N/A,N/A,10749,जब तक है जान,N/A,21.017,/fNhPcjar5venr4ZtFeZ1yaQwhni.jpg,2012-11-13,N/A,176,N/A,Jab Tak Hai Jaan,35742,81869,81928,Yash Chopra,/gYa9x0FTQfLCQcV64BfpNySG67b.jpg,/uiWQjp0QdToiMVsWwTT2ike1Tz0.jpg,/6OFJjDJm33lC14cml6g1tDxmppH.jpg
687,N/A,N/A,10749,Easy Virtue,바람을 피우다 남편에게 들킨 라리타는 이혼 스캔들에 시달리게 되고 새로운 삶을 시작하고자 고국을 떠나게 된다. 여행 중 우연히 만난 영국 상류층의 자제 존과 결혼하게 된 라리타. 하지만 그녀를 못마땅하게 여기는 존의 가족들이 라리타의 과거를 파헤치게 되는데...,20.063,/1VO09so985ZSbEj0JnuebHMqTip.jpg,2008-01-01,N/A,93,N/A,이지 버츄,10860,25130,5470,Stephan Elliott,/b78W4W89SWxnnENPbArdg6asyYC.jpg,/1E95uglXK0qI7IvRY9FSxgXPGzZ.jpg,/djd8NqFMzwMcMCqASWhYo8i9WGs.jpg
688,N/A,8169363,53,Nick of Time,N/A,19.059,/3kYcyD9yAjdjimYlIiGPfdMVbZb.jpg,1995-11-22,8175346,90,N/A,Nick of Time,85,21365,17764,John Badham,/ccBkUeSqxnHduFrTTTjJEoi4OkC.jpg,/kQV6qxoTDhY8zpYtPwFqrCs7yf.jpg,/g26xEpPVKrvIx2xSWDJII7xpYb.jpg
689,N/A,N/A,53,Three Days of the Condor,"어느 흐린날 아침, 작가 지망생 조셉 터너는 맨하탄 거리에 있는 미국문학역사협회에 출근한다. 그러나 실제로 미국문학역사협회는 외부 모양일 뿐 실제 그곳은 CIA이다. 어느날 조셉이 점심을 사러 간 사이 정체불명의 무리들이 사무실을 습격, 하던 전 직원이 사살하는 일이 발생한다.신변의 위협을 느낀 조셉은 사건을 보고하기 위해 상사를 만나던 중 총격을 받는다. 자신을 죽이려는 자들이 CIA의 조직원들이라는 사실을 알아챈 조셉은 아무도 믿을 수 없게 되자 여류사진사 캐시를 납치해 가까스로 위기를 모면하는데...",19.556,/15RiXBHL7TcLBlUYC0AuouF7IvP.jpg,1975-09-24,27476252,117,N/A,코드 네임 콘돌,4135,6450,19153,Sydney Pollack,/cA56JthK1ZttB380De5DyMA6p4w.jpg,/A56OONj3Bh4Hv3pRFz4WZvFopEJ.jpg,/yiLEdiBfXPRhYeFmj6TdJ09zscr.jpg
690,N/A,12000000,35,How High,N/A,21.956,/AdQDz4LF6BzFfmyIJkMtrj707BZ.jpg,2001-12-21,31155435,93,N/A,How High,5384,54799,52057,Jesse Dylan,/pCw07tMk9XPMozHAciH1mwRSws0.jpg,/8sKoyE37qSUVPF1bb9550H2jj4L.jpg,/stf7UNnPBBTqN0aaeotraFjvtXR.jpg
691,N/A,16000000,27,The Roommate,"로스앤젤레스대학에서 입학해 들뜬 마음으로 기숙사에 들어간 새러(민카 캘리). 그녀의 룸메이트 레베카(레이튼 미스터)는 다른 친구들과 잘 어울리지 않고 차갑지만 새러에게만은 너무 다정하고 친절하게 대한다. 디자인 전공을 하는 새러는 아르바이트를 하면서 열심히 생활하고 클럽에서 우연히 만난 밴드 드러머 스티븐(캠 지겐뎃)과 연인 사이가 된다. 하지만 레베카와 점점 가까워질수록 새러는 일거수일투족을 감시 당하는 느낌을 받고 레베카는 새러에게 집착에 가까운 강박관념을 보인다. 새러와 어울리는 파티광 트레이시를 위협하고, 새러에게 추파를 던진 디자인과 교수를 유혹해 그를 징계당하게 만든 레베카. 스스로 자해해 부상을 입히고 추수감사절을 자신의 집에서 같이 보내도록 유인한다. 그러나 새러는 레바카의 부모님과 옛친구들에게 이상한 느낌을 받고, 레베카가 정신 질환을 앓고 있다는 것을 알게된다. 선배인 아이린의 집으로 거처를 옮기겠다는 새러의 말에 레베카는 이성을 잃어가고 또다른 음모를 꾸미는데...",20.058,/yvKZBncLbuNd3HX7dcqcepq83qy.jpg,2011-02-04,52545707,91,"2,000개 대학, 8백만 룸메이트 당신의 룸메이트는 누구?",룸메이트,96625,85825,55086,Christian E. Christiansen,/7jkhsizAjyEsQ2fynDINDrdHo3p.jpg,/c6yR6nCloI0PDsdUMEqDBj5amJU.jpg,/93uutNIgZu11ZKoYsF5Mvi2hyNy.jpg
692,N/A,10000000,10749,Crash,"LA 교외의 한 도로에서 시체가 발견된다. 현장에 도착한 수사관 그레이엄(돈 치들)의 표정이 당혹과 슬픔으로 일그러지는 순간, 이야기는 36시간 전, 15명의 삶으로 돌아간다.  백인 부부 릭과 진 - 지방검사 릭(브랜든 프레이져)과 그의 아내 진(산드라 블록)이 두 흑인청년에게 차를 강탈당한 밤, 아내 진은 주위 모든 것에 화가 난다. 집문 열쇠를 수리하러 온 멕시칸 남자 대니얼은 의심스럽고 가정부에겐 짜증이 난다  흑인 부부 카메론과 크리스틴 - 같은 시간, 흑인이자 방송국 PD인 카메론(테렌스 하워드)과 아내 크리스틴(탠디 뉴튼)은 지방검사 릭의 강탈당한 차와 같은 차종이라는 이유로 백인 경찰 라이언과 핸슨에게 검문을 당한다. 라이언은 여자에게 몸수색을 이유로 성적 모욕을 준다.  백인 경찰 라이언과 핸슨 - 라이언(맷 딜런)은 아버지의 병 수발이 힘들기만 하다. 그의 폭력은 병든 아버지로부터 받는 아픔에 대한 화풀이일 뿐이지만, 그는 아직 자신이 수치심을 안겨준 흑인 여자(크리스틴)와의 운명적 만남을 알지 못한다. 또한, 핸슨(라이언 필립)은 라이언의 행동에 분노하지만 36시간 후, 그 역시 편견에 사로잡힌 엄청난 충돌이 있음을 감히 상상도 못한다.  이란인 파라드와 멕시칸 대니얼 - 페르시아계 이민자인 파라드는 자신의 가게를 지키기 위해 총을 사고 열쇠를 고치지만, 자신이 무시당하고 있다고 느낀다. 도둑이 가게에 침입한 날, 그것이 열쇠 수리공 멕시칸 대니얼 때문이라고 생각한 파라드는 결국, 대니얼의 어린 딸을 향해 총을 쏘게 된다.  흑인형사 그레이엄 - 살인사건의 현장, 그가 보고 있는 시체는 자신의 동생이다  흑인청년 피터와 앤쏘니 - 36시간 전, 지방검사 릭의 차를 강탈했던 피터와 앤쏘니. 피터는 수많은 사람들과의 만남 끝에 집으로 향하고 있었다",21.805,/4PDLGJsS5uVBQlYjLMZ7t85dU0P.jpg,1996-07-17,N/A,90,N/A,크래쉬,13548,13549,18686,David Cronenberg,/eHhtUoazdml8CMvzWtpunIyqrZS.jpg,/8vywKi5JvpnbdpqPMk7I94G5ZaI.jpg,/ndY4tJwzEXOzUvPq6tiNixc5lUd.jpg
693,N/A,15000000,35,All About Steve,"신문사의 낱말 맞추기 출제를 담당하는 메리 호르위츠(샌드라 블럭)는 낙천적인 성격의 노처녀. 소개팅에서 만난 케이블 TV의 미남 촬영 기자 스티브(브래들리 쿠퍼)가 진정한 사랑이자 소울메이트라고 확신한 메리는 그에 대한 내용으로만 낱말 맞추기를 출제했다가 해고 통지를 받는다. 일자리를 잃은 그녀는 스티브가 사건을 찾아서 출동하는 곳은 전국 어디든 따라가기로 결심하고 행동에 옮긴다. 그녀의 스토킹은 스티브의 동료인 하트맨(토마스 헤이든 처치)의 도움으로 탄력을 받고, 이에 따라 스티브는 점점 혼란스러워진다. 그러던 어느 날, 메리 일행은 청각장애 어린이들이 폐광에 갇혔다는 속보를 듣고 현장으로 향한다. 모든 아이들이 무사히 구출된 직후, 땅이 꺼지면서 메리가 폐광에 갇히는데…",19.808,/Ap0Lx5mv2tvE3LL8U3VQfCNdziL.jpg,2009-09-04,40105542,99,N/A,올 어바웃 스티브,18277,19159,51329,Phil Traill,/2pM9eYWgdFZTbTqIcGFKNk6x7y2.jpg,/wHVenKmeYcpHgXNqM5UyQ8inIGB.jpg,/pGRjG1u9iLgL8uDIG4RON6Jl6n4.jpg
694,N/A,45000000,9648,The Client,"트레일러 주택에 사는 형제 마크(브래드 렌프로)와 리키(데이비드 스펙)는 엄마 다이앤(매리-루이지 파커)이 출근한 후 숲에 들어갔다가 자살하려는 한 남자를 만난다. 마크가 그의 자살을 방해하자 술에 취한 그는 자신이 로미 클리포드라는 변호사인데 마피아가 죽인 상원의원의 시체가 있는 곳을 알게 되었으며 그 때문에 칼날 배리(안소니 라파그리아)란 자가 자신을 죽일 것이 두려워 자살한다고 말한다.  로미 클리포드의 자살 장면을 목격한 충격으로 동생 리키는 말을 잊는 신경증에 걸린다. 로미의 자살을 신고한 마크는 언론의 관심을 끌게 되고 즉시 그를 만나기 위해 루이지애나에서 날아온 지방검사 폴트리그(토미 리 존스)는 마크가 시체의 소재를 알고 있다고 직감한다. 그러나 마크는 입을 다문다. 어린 소년이지만 마피아가 무엇인지 알기 때문이다.  칼날 배리 멀다노를 기소하기 위해서 보예트의 시체가 필요한 폴트리그는 마크를 추궁하지만 이미 한차례 마피아의 협박을 받은 마크는 변호사가 필요하다고 느낀다. 그가 우연히 찾아간 여변호사 레지(수잔 서랜든)는 이혼의 아픈 상처를 안고 재기하여 소박한 변호사 생활을 하는 여자로 마크에게서 자신이 낳은 아이들의 모습을 보고 도와주기로 결심한다. 그녀는 폴트리그의 성급한 추궁으로부터 마크를 보호하지만 결국은 증언하지 않을 수 없다고 마크를 설득한다.  결국 마크와 레지는 증인보호 프로그램을 신청하기로 하고, 그러기 위해 클리포드의 고백이 사실인지 확인하기 위해 시체가 매장된 클리포드의 집을 찾아가는데...",20.051,/bCWpxGGcP9DsCLwfNpnfcl1vLk8.jpg,1994-07-20,117615211,119,N/A,의뢰인,4038,51214,2176,Joel Schumacher,/qPNcb2eKL7EOh2lFyNJux0Nf1HW.jpg,/cmJeM2aXBHWIsftfb7dz3ksjyDV.jpg,/3KY0pYHHz8Cn02ZQZADCaT1mQa1.jpg
695,N/A,175000000,10751,Cars 3,"한때 최고의 스피드를 자랑하던 레이싱계의 전설 라이트닝 맥퀸(오언 윌슨)은 어느덧 날렵한 디자인과 파워풀한 엔진을 장착한 신예들에 밀려 퇴물 소리를 듣게 된다. 경쟁하던 동료들 역시 하나둘 은퇴를 선언하고, 외롭게 스피드 경쟁을 펼치던 맥퀸도 떠오르는 슈퍼스타 스톰(아미 해머)에게 망신을 당하며 1위 자리를 내준다. 급기야 치명적 부상을 입고 은둔생활을 하게 된다. 그러던 중 맥퀸은 젊은 트레이너 크루즈(크리스텔라 알론조)를 만나 재기를 도모한다. 하지만 안 맞아도 너무 안 맞는 크루즈와의 훈련은 맥퀸을 또 다시 어려움에 빠트리는데...",21.873,/3joH7aixEEJeQIov9AB2k04UQkW.jpg,2017-06-15,383925276,109,완벽한 반격을 위한 최후의 도전,카 3: 새로운 도전,887,1374727,2955,Brian Fee,/rND0GSv8X2Zzs7VhyFAs9BCEmYE.jpg,/4mlS1MitcOqdPLhxEFyk9Qwf5rr.jpg,/36h3Sw4y4COqMeNg31ST0h5xRae.jpg
696,N/A,16000000,53,The Lookout,N/A,22.301,/jSJca1tqlj08fGeqngTmr4UJ9ON.jpg,2007-03-09,5367030,99,N/A,룩아웃,24045,8447,1247,Scott Frank,/cv43gJEuiwgclsA1pV0mXXEcdyK.jpg,/ya0JrC7rwEzhmy1Gmohg8Egc7gL.jpg,/h0oAKv6xtbrvo2Xb1zunzaTXmR0.jpg
697,N/A,N/A,53,Romper Stomper,"스킨헤드의 리더격인 헨도(Hando: 러셀 크로우 분)는 강한 열등의식과 자신에 대한 불만과 증오로 똘똘뭉친 산나이다. 이 집단에서 그의 오른팔격인 데이비(Davey: 다니엘 폴락 분)만이 그와 소통을 할 뿐이다.  어느날 그들은 게이브(Gabe: 재클린 맥켄지 분)를 만나게 된다. 그녀는 부유한 의붓아버지의 정신적 학대를 견디다 못해 집을 뛰쳐 나온지 오래다. 그녀는 우연히 선 세계에 발을 들여놓게 되면서 새로운 세계의 리더인 헨도의 여자가 되고 무뚝뚝한 데이비와 친교를 맺는다.  한편, 베트남민들이 마을의 맥주집을 강제로 인수하면서 사건이 터진다. 베트남민들이 동족들을 규합하여 강한 반격을 가해오자 수적으로 열세인 이들은 큰 타격을 입고 도망치는데...",19.548,/wW9J9InM3gdZS6vcoJVQJo9pIVj.jpg,1992-03-05,N/A,94,N/A,이유없는 반항,934,65023,28744,Geoffrey Wright,/yIAwrHHGZRlddCnPs6niueDKRq7.jpg,/hLVdH2FAdygZS06gtqobhpS1fot.jpg,/th9hwQOuGwYfYYC6Mr6Fu9avSGj.jpg
698,N/A,75000000,14,The Grinch,"모두가 행복한 크리스마스를 참을 수 없는 그린치는 크리스마스를 훔치기 위해 산타가 되기로 결심한다. 그린치는 만능집사 맥스, 덩치만 큰 소심 루돌프 프레드와 함께 슈퍼배드한 크리스마스 훔치기 대작전에 돌입하는데…",23.604,/clJYtRBUhDtvKhPk2HNfXouviKF.jpg,2018-11-08,508575295,90,크리스마스 훔치기 대작전이 시작된다!,그린치,71580,80591,77330,Michael LeSieur,/juc9wt7Eh2IarLL5S1yQ1a21O1A.jpg,/fdpRBTIhmoaiBJNjikNB4fJxCON.jpg,/gefpwX7OuiR0ygo944hg9GVj0Kf.jpg
699,N/A,23000000,14,The Mask,"에지 시(Edge City). 은행에서 단조로운 일상을 보내고 있던 평범한 은행원 스탠리. 어느날 그는 우연한 기회로 고대 시대의 유물인 마스크를 발견한다. 그런데 이 마스크는 아주 신비로운 힘을 가지고 있다.  스탠리가 마스크를 쓰면 초인적인 힘을 가진 불사신이 된다. 스탠리는 나이트클럽 가수인 티나를 사랑하지만 그녀는 악당 조직 보스의 정부다. 스탠리의 마스크 때문에 여러가지 소동이 일어나고 경찰은 스탠리를 뒤쫓는다. 티나가 보스를 사랑하지도 않으며 빠져나올 기회만을 노리고 있다는 것을 알고 그녀를 돕는다.  스탠리의 마스크 때문에 일어난 여러가지 소동으로 경찰은 그를 추적하고 엎친데 덮친격으로 조직까지 가세, 쫓고 쫓기는 사건이 벌어진다. 조직의 사주를 받은 어느 여기자에 의해 정체가 탄로난 스탠리는 조직에게 마스크를 빼앗기고 조직의 보스는 마스크를 이용하여 도시의 세력을 장악하려하는데…",27.49,/7plBoAhunhRVVmNCVMVo47Ede53.jpg,1994-07-29,351583407,101,N/A,마스크,206,6941,42168,Rick Barker,/oYVf9gqxZduttG6HW2Qo4ZUxLWW.jpg,/dXviP88UuC3qkrQhTGcbYAOreyu.jpg,/htPCO1IjDgjZKNxw0mDNZQXcxhm.jpg
700,N/A,17000000,10752,Red Dawn,"미국 로키 산맥 근처에 있는 작고 조용한 도시 캘러멧. 이 도시의 10대들은 다른 도시의 십대들처럼 축구를 좋아하는 평범한 아이들이었다. 어느날 이 평화로운 마을에 소련, 쿠바 동맹군이 쳐들어오고, 놀란 제드, 매트, 로버트, 다릴, 대니 등은 비상 식량과 총을 얻어서 산으로 피신을 한다. 정보수집차 마을에 내려간 아이들은 3차 세계대전이 일어났음을 알게 되고 부모님들도 수용소에 끌러간 걸 알게 된다. 같은 마을의 메이슨 아저씨의 손녀들인 토니, 에리카까지 합세한 이들은 목숨을 부지하기 위해 가장 연장자인 제드의 지휘아래 적군과 싸우게 된다. 결국 부모들마저 적에게 총살당하게 이르자, 이들은 유격대가 되어 적과 계속 싸우기로 결정한다. 이들의 목표는 어떻게든 견뎌서 아직도 남아있는 미국땅인 '프리 아메리카'로 넘어가는 것. 그러나 적과의 혈전과 친구들의 죽음은 이들을 자꾸 지치게 하는데...",17.54,/hVyeN1aFmqLsRK9VNElETYBDtnf.jpg,1984-08-10,38376497,114,N/A,젊은 용사들,723,2878,1063,Barry Beckerman,/9obFHiluXvDaALGsrdJIOhh5HO9.jpg,/9v95aNqXOWM8UbnQjI1Hevk5aHy.jpg,/z2VCYt0LZlUzivdp8occvRJLth4.jpg
701,N/A,5000000,18,Rabbit Hole,"교외의 조용한 주택가에 살고 있는 베카와 하위 코벳 부부. 완벽했던 부부의 행복한 생활은 8개월 전 사랑하는 아들 대니를 잃으면서 한 순간 변해 버렸다. 하위는 대니와의 추억을 간직한 채로 미래를 향해 나아가고 싶지만, 슬픔에서 헤어나오지 못하는 베카는 집 안에 남아 있는 대니의 흔적을 하나하나 지운다. 그러던 어느 날, 베카는 한 소년과의 우연한 만남을 통해 수많은 차원의 세계를 연결하는 ‘래빗 홀’의 존재를 알게 되고 조금씩 평온함을 찾아간다. 한편 하위는 자신을 이해해주는 여자 ‘개비’를 통해 베카가 채워주지 못한 뭔가를 채우려 한다. 누구보다 서로를 사랑하지만 자꾸 어긋나기만 하는 두 사람. 그들은 앞으로의 삶을 변화시킬 위험한 선택을 하려 하는데…",18.292,/ml4BIt8VeYg8DSD96hL75ZPm9ln.jpg,2010-12-16,5129058,91,아픔을 잊을 수 있는 또 다른 공간,래빗 홀,2227,6383,1902,John Cameron Mitchell,/mXKwU2ucrjMzKP2tC7ITrPp4WPz.jpg,/aGQSUtBANcp6hhmQIvDqrdSvSh0.jpg,/aDw6JVpHIfFVTwE6YB0KsohfUyd.jpg
702,N/A,10000000,27,Halloween II,1978년에 제작된 을 리메이크 한 2007년 작품 의 속편으로 살인마 마이클의 잔인한 살인행각과 그의 표적이 된 여주인공 로리가 그에게서 벗어나기 위해 고군분투하는 이야기이다.,23.578,/xe8vFJm2JdfPqZcj6Q7klg1IKK3.jpg,2009-08-28,N/A,105,N/A,H2: 어느 살인마의 가족 이야기,21318,21319,9832,Rob Zombie,/1ucA7DaevpJWIsb291hYNXyy73M.jpg,/fSvI1xWZpU7jcW4xkq53CTfyEDs.jpg,/p1evAKIMBSWgAro1Hx92qAxSIa2.jpg
703,N/A,8000000,18,Mr. Church,시한부 환자를 어머니로 둔 어린 소녀와 그 집에 도우미로 온 재능있는 요리사와의  평생에 걸친 우정 이야기,20.053,/6qewDsh3LudwGRtGtoHgFJ2woxL.jpg,2016-09-16,N/A,104,N/A,미스터 처치,776,52018,11317,Bruce Beresford,/ipWoCersdNWHm9jo3sQa3Xgu2yg.jpg,/88n8sJuWATkFDW4H3cx2PDkjjWe.jpg,/adtab7S2Tt6bPUXIlii2kxXRx1J.jpg
704,N/A,180000000,10749,Maleficent,"“16세가 되는 날, 날카로운 물레 바늘에 찔려 깊은 잠에 빠지리라!” 누구도 거부할 수 없고, 누구도 따라갈 수 없는 매력의 강력한 마법을 가진 숲의 수호자 ‘말레피센트’는 인간왕국과의 거대한 전쟁의 소용돌이 속에서 왕국을 다스리는 ‘스테판’ 왕의 딸 ‘오로라’ 공주의 세례식 날, 거부할 수 없는 치명적인 저주를 내리는데…. 디즈니 역사상 가장 사악한 마녀가 온다!",21.939,/e1XEV04HrfSSrE82dUZDy1c3Aq5.jpg,2014-05-28,758539785,97,N/A,말레피센트,11701,18050,82191,Sarah Bradshaw,/tO4xw0P4mdia3EcS6pHkox3cOIy.jpg,/9bd6IFBMwSOINrEW8VIBxaS4cd9.jpg,/gaTdylvA9gQ0jg9DYs0dflMPcXF.jpg
705,N/A,N/A,878,Cocoon,"양로원에서 무료한 삶을 살아가던 노인들이 이상하게 생긴 커다란 돌이 들어 있는 이웃집 풀장에서 수영을 하고 난 뒤로는 이상하게 젊어지기 시작한다. 사실 그 돌은 외계인들이 멕시코만의 해저에서 자신의 동족이 잠자고 있는 생명의 돌, 즉 코쿤이었다.  그 사실을 모르는 노인들은 이 풀장에서 수영을 하면서 우연한 기회에 외계인들과 마주치게 된다. 하지만 두려움은 잠시였고 외계인들과 노인들은 마음 속 깊이 따뜻한 사랑의 감정을 나눈다.",22.18,/foIhEPQoqDctfwsHmmYwbNz5A2g.jpg,1985-06-21,85313124,117,N/A,코쿤,26472,194670,6197,Tom Benedek,/3wvuHk8EyigexfvSqqnZLIKyuFE.jpg,/k6UMKqeJ4v749zvQaz2UBDjTNv.jpg,/6kMOptY1ezhBoJp6T2r1uDIhugD.jpg
706,N/A,28000000,878,Ghosts of Mars,"2176년, 지구의 식민지가 된 화성. 샤이닝 캐년 광산으로 떠났던 경찰 특수부대 열차가 텅텅 빈 채 돌아온다. 유일한 생존자는 멜라니 발라드. 그녀는 다그치는 조사단에게 광산에서 무슨 일이 있었는지 진술한다. 그들이 광산에 도착했을 때 기지는 이미 폐허가 돼있었고 멜라니는 광산 참극의 실체에 접근해 간다",23.281,/6VlIZwDcwOAwnfCbFwaKbOXl7LA.jpg,2001-08-24,14010832,98,N/A,화성의 유령들,57395,9778,976,John Carpenter,/jF81VZCGjc6YJS2KqiPVqoYVuMq.jpg,/xxIt4CBA0jSqqbXstzDfwZrKTSX.jpg,/sYzkYEg07zzKXYaem9UgbsBCEYb.jpg
707,N/A,1000000,35,Sharknado,"매년 상어 떼가 지나는 길목에 어선이 있다. 상어를 잡는 배, 상어의 지느러미를 구하기 위해 그곳에 있다. 선장과 그의 고객이 거래를 하는 사이, 배는 폭풍에 휩싸이고, 상어가 가득한 바다에서 일어난 소용돌이는 상어도 같이 빨아들여, 상어가 가득한 허리케인이 된다. 선장과 선원 그리고 선장의 거래상대가 첫 희생자가 된 소용돌이는 엄청난 규모의 태풍이 되어 LA로 향하는데, LA에는 이 태풍을 심각하게 받아들이는 사람은 아직 아무도 없는데...",20.436,/biHMbVfQ24UfV4GfhHlB9Bjwxvi.jpg,2013-07-11,N/A,86,상상을 뛰어넘는 광경을 목격하라! 폭풍과 함께 상어 떼가 하늘에서 떨어진다!,샤크스톰,19146,1234,78031,Anthony C. Ferrante,/riGVdQS9gXy38VoSaXXBhmR6A4h.jpg,/nQ5Is9ZfFNMk7cRophov7ISPkrA.jpg,/bI4ANg8vfDq7Cfh1eMkXikKsjJO.jpg
708,N/A,60000000,10751,Meet Dave,"뉴욕의 리버티 섬에 인간의 형상을 한 우주선(에디 머피 분)이 착륙한다. 소금 고갈로 에너지 위기를 겪고 있는 닐 행성을 구해줄 바닷물 흡수기를 찾아서 지구로 온 것이다. 1인치 크기의 대원들에 의해 조종되는 우주선은 도시 곳곳을 탐색하다가 초등학생 조쉬와 살고 있는 싱글맘 지나(엘리자베스 뱅크스 분)의 자동차에 부딪히고 만다. 이 사건을 계기로 '데이브 밍챙'이란 이름을 갖게 된 우주선 캡틴(에디 머피 분)은 지나를 사랑하게 되고, 지구인들의 생활과 문화에 빠져든다. 이에 넘버 2가 우주선의 통제권을 장악하고 지구를 위협하는 임무를 수행하려고 나서는데...",19.781,/gQKUAQGaNIsUhGL07zdhcrPyWdV.jpg,2008-07-08,50650079,90,인간의 탈(?!)을 쓴 우주선의 지구상륙작전이 시작된다!,데이브 속 데이브,776,9281,17773,Brian Robbins,/xw5ohWPLROEmlDJ1S5EdO55e0b6.jpg,/e6phsqIH3cEJoAphHOetS8p1DZ2.jpg,/azheZwmLAiWZyDuL416NL0IxvFp.jpg
709,N/A,81000000,12,Kingsman: The Secret Service,"높은 IQ, 주니어 체조대회 2년 연속 우승!  그러나 학교 중퇴, 해병대 중도 하차.  동네 패싸움에 직장은 가져본 적도 없이 별볼일 없는 루저로 낙인 찍혔던 ‘그’가‘젠틀맨 스파이’로 전격 스카우트 됐다!  전설적 베테랑 요원 해리 하트(콜린 퍼스)는 경찰서에 구치된 에그시(태런 애거튼)를 구제한다.  탁월한 잠재력을 알아본 그는 에그시를 전설적 국제 비밀정보기구 ‘킹스맨’ 면접에 참여시킨다.  아버지 또한 ‘킹스맨’의 촉망 받는 요원이었으나 해리 하트를 살리기 위해 죽었다는 사실을 알게 된 에그시.  목숨을 앗아갈 만큼 위험천만한 훈련을 통과해야 하는 킹스맨 후보들.  최종 멤버 발탁을 눈 앞에 둔 에그시는 최고의 악당 발렌타인(사무엘 L. 잭슨)을 마주하게 되는데…",23.518,/hE0kJNKF1iWt2Fo8RHd2wmcuNk2.jpg,2015-01-24,414351546,129,세상에서 가장 위험한 면접이 시작된다!,킹스맨: 시크릿 에이전트,5472,2231,2983,Matthew Vaughn,/7McaexSsSTLD8V17UgaZAfI0Cu9.jpg,/pfyWJUxrBTT2UIPoEQF3iFTHcQT.jpg,/7LMp3YY6WrJEExwKEyVaQnRlC76.jpg
710,N/A,N/A,14,Smallfoot,N/A,24.202,/zfaiO7QgpcvR8XDOMokWLRfKeTE.jpg,2018-09-20,N/A,96,N/A,스몰풋,38673,55466,505710,Karey Kirkpatrick,/7t88SoT3Dd8DhGnQuVoSbMNUl3W.jpg,/Hh97gMjPi3rkNpH33tonW0h3x9.jpg,/eW2PIUIyagoYgL1Q7nu0E6EMnB3.jpg
711,N/A,70000000,10752,Saving Private Ryan,1944년 6월 6일 노르망디 상륙 작전. 오마하 해변에 대기하고 있던 병사들은 한치 앞도 내다볼 수 없는 긴장된 상황에 두려움을 감출 수 없다. 노르망디 해변을 응시하는 밀러 대위와 가장 어려운 임무를 수행해야할 두려움에 지친 그의 대원들. 몇 번의 죽을 고비를 넘기고 맡은 바 임무를 완수하지만 3형제가 전사하고 적진에서 실종된 유일한 생존자인 막내 라이언 일병을 위한 미 행정부의 특별한 임무를 맡게 된다.단 한명의 목숨을 구하기 위해 여덟 명이 위험을 감수해야할 상황에서 대원들은 과연 라이언 일병 한 명의 생명이 그들 여덟 명의 생명보다 더 가치가 있는 것인지 끊임없는 혼란에 빠지는데...,24.677,/2ATMbU4EljWkWcEJT9TElbQOMYY.jpg,1998-07-24,481840909,169,임무는 단 한 사람,라이언 일병 구하기,31,3197,12833,Steven Spielberg,/hjQp148VjWF4KjzhsD90OCMr11h.jpg,/h7TpINCBCvkdoWNXXuZQdSl9qM4.jpg,/hjiMyEF38oplzFrRMASNQlimHVJ.jpg
712,N/A,N/A,80,万引き家族,할머니의 연금과 물건을 훔쳐 생활하며 가난하지만 웃음이 끊이지 않는 어느 가족.  우연히 길 위에서 떨고 있는 한 소녀를 발견하고 집으로 데려와 가족처럼 함께 살게 된다.  그런데 뜻밖의 사건으로 가족이 뿔뿔이 흩어지게 되고 각자 품고 있던 비밀과 간절한 바람이 드러나게 되는데…,19.027,/p9TmPe5kntZBaNavEe6j6jxcTo1.jpg,2018-06-02,N/A,121,"그들이 훔친 것은, 함께한 시간이었다.",어느 가족,123739,100766,1130611,Hirokazu Kore-eda,/wYG0n3F8fPPm3Uz87Ru7DafFiT7.jpg,/xOpQ4jIQJ0HSUhVDixZA9yWqVBP.jpg,/Z1JeznJExodyj0iUbL1wgkts88.jpg
